CellId,Nuclear Volume [fL],Cellular Volume [fL],Nuclear Surface Area [um^2],Cellular Surface Area [um^2],Radial Proximity [unitless],Apical Proximity [unitless]
10871,632.284825,1446.218922,358.3501,848.9054,0.631269112226491,0.395660157465822
10873,473.853881,1332.444237,287.1174,783.3915,0.837587361162154,0.275006744702886
10874,786.642806,2155.9876,404.4369,1064.2855,0.742107380918399,-0.120731212804033
10877,795.910626,2329.63728,426.6393,1233.5788,0.761713355954163,0.195515310651318
10879,596.432995,2044.871316,355.0702,1162.5984,0.85899288266292,0.137119650737623
10880,481.121803,1582.480265,281.5668,933.2577,0.885553400709045,0.216658990850122
10884,359.201192,1323.444696,243.7218,761.1891,0.857770060749285,0.1053313528296
10888,643.211097,1849.637371,404.2687,1052.932,0.713420401113158,-0.0648331350014082
10890,534.484935,1283.202846,311.5064,719.4755,0.688851054862087,0.203271468299795
10894,861.224368,2674.00996,405.6143,1201.0321,0.712678562115491,0.232739638100653
10895,571.946439,1797.932691,300.8257,918.372,0.888520513820431,0.120508352581014
10900,389.00455,1174.549851,222.4445,601.9037,0.599920224556884,-0.077509306724488
10903,687.647855,2177.401142,334.2134,1097.5891,0.790017479197966,0.520662327980977
10906,604.60331,1998.92244,303.8533,983.2131,0.881486272762567,0.170480825520782
10910,621.846333,1757.837175,369.6195,926.5297,0.830056691470972,0.230784449943508
10911,753.668878,1964.509561,393.3357,967.5705,0.64928323864087,0.467446110305004
10916,653.113031,1857.295517,319.4118,979.6809,0.843272020836634,0.102596525959073
10919,496.584429,1518.093305,276.689,769.515,0.773242554755019,0.245058284551247
10920,753.13232,2087.21062,371.1333,1017.6941,0.817142864085537,0.40433737374183
10923,495.267423,1621.941667,267.5221,895.8332,0.852614615791391,0.394852281417278
10924,875.662656,2256.275168,409.0624,1007.6862,0.802559240886006,0.298483823539316
10925,446.513812,1478.802626,233.9662,654.8026,0.8739595902549,0.319544106952381
10932,561.751837,1597.284388,305.7035,806.8554,0.777843815303745,0.195634512795075
10936,685.550401,1876.635994,362.471,1035.271,0.756299750187912,0.170394583985614
10942,596.652496,1637.306737,320.8415,894.0671,0.819516475854267,0.344296593526046
10943,522.436769,1555.823088,310.6654,911.8122,0.692891656529627,0.0925555649667067
10945,814.275543,2311.760143,419.1544,1219.3659,0.8708318244639,0.527733066680081
10950,644.820771,2500.60417,352.2108,1236.27,0.847076647950308,-0.0247813071851191
10951,346.957914,1420.708028,217.4826,688.6108,0.773039715938937,0.528768088067896
10955,394.589631,1314.5671,252.5523,686.4242,0.816197697931786,0.569629322476144
10962,696.623007,1905.927183,411.4172,1071.8545,0.802599799294337,0.141653881901538
10971,287.643866,2706.032717,240.526,1193.2949,0.974032674727314,-0.00970110730781437
10974,972.560153,3010.529382,489.0415,1409.1796,0.909329233639205,0.117184118100665
10976,821.836133,2141.281033,409.2306,1034.43,0.780121752212539,0.113790691228014
10977,823.421418,2655.181652,438.5815,1213.9835,0.787786995312607,0.500750371292024
10987,601.262017,1975.557778,307.5537,955.7965,0.778983854897274,0.40700769122484
10992,335.519473,1645.28194,213.5299,757.9092,0.886040402153584,0.210312380385158
10996,936.001042,2499.311553,424.2845,1133.4998,0.85055362807054,0.323386601480778
10997,634.162778,2019.067754,347.5012,1104.3171,0.850966403781082,0.113455159653948
10999,615.57836,1582.919267,328.1582,736.4637,0.933943848128478,0.610844327159842
11002,876.126047,2420.925307,423.7799,1253.5105,0.764851430860047,0.343741875341169
11004,558.483711,1706.327607,315.7114,981.0265,0.756148962651889,0.474419462735483
11005,792.740056,2629.86587,393.1675,1330.7143,0.834420833336248,0.257964604333
11007,804.178497,2201.082861,403.1754,1160.2436,0.751539018564205,-0.0994747577301341
11011,294.838621,1454.55996,194.1869,715.691,0.919571558077139,0.846457054350385
11015,584.750664,1533.702265,293.1726,728.5583,0.798978508103057,0.0664779435129847
11017,803.519994,2129.1597,376.768,1024.4221,0.806647130735762,0.296715925996979
11018,924.440656,2470.020364,424.4527,1169.2423,0.728892852442454,-0.0385537700865359
11020,1000.095334,3050.015173,442.7024,1370.9982,0.83295909489814,0.536068348715894
11021,670.526777,1666.622315,336.4841,835.0289,0.784383188927546,-0.0380263043119803
11023,748.205742,2187.351854,381.1412,1032.6639,0.823793443641622,0.222118100593136
11025,1055.336419,3221.640566,466.3345,1356.1125,0.87574939855167,0.181831036464454
11027,796.178905,2551.552791,403.68,1304.7274,0.856040489766835,0.14830532906719
11029,578.653414,1579.480418,312.7679,819.4704,0.84007292001777,0.158493158846576
11030,474.85383,1228.23004,277.53,741.1733,0.78217601735475,0.113477948218855
11034,565.410187,1546.2626,314.6181,813.8357,0.691165031646982,0.404117982347515
11041,628.285029,1936.584156,345.1464,1106.0832,0.896324076140459,0.2140910201596
11042,462.269106,1397.855535,283.3329,854.456,0.887182903870006,0.195012267169497
11044,960.024207,2343.124397,437.0677,1128.5379,0.669936818441233,-0.0413001563214376
11046,363.932658,1120.137992,224.7152,611.3229,0.900082850926815,0.716681344137503
11047,938.610665,2485.72688,429.8351,1120.8007,0.858912598054246,0.139750557735695
11049,483.170479,1386.148815,277.1095,735.875,0.844181632600563,0.35985002046534
11051,271.083735,3771.466182,247.3381,1352.6644,0.973830602612938,-0.0265094164514538
11052,785.862358,1973.752992,446.3187,1056.4642,0.817623600935114,0.143972840918539
11058,489.462841,1480.461078,302.4236,840.7477,0.879319251263444,-0.0154517510618779
11064,475.414777,1656.939882,256.1686,712.5793,0.810213653350254,0.0982780303045705
11071,637.382126,1691.523484,344.2213,948.648,0.855460355877743,0.0660381807209212
11073,829.46989,2396.902142,427.6485,1078.5825,0.743255669730431,0.146936819847982
11076,425.027103,1498.70405,263.9899,787.0078,0.877796409303434,0.561708050471296
11077,481.268137,1599.601343,277.4459,759.5071,0.727361058614568,0.179032763079844
11086,889.393663,2564.771629,465.2412,1336.5172,0.809238195490629,0.114267844234702
11091,692.769545,2046.188322,334.6339,981.9516,0.78323464643138,0.332250364424127
11094,982.852311,2816.295386,479.2018,1478.2257,0.806590787517648,0.216919012362555
11101,512.827503,1350.638431,311.7587,787.0919,0.898821578709621,0.600332250240602
11102,447.001592,1549.360003,259.9531,828.8896,0.914541333356288,0.567694445466271
11103,633.821332,2051.383179,323.5327,1019.5443,0.890714149905334,0.446241618429207
11106,786.520861,2464.825507,434.2083,1263.6025,0.805982967812061,0.15318184795993
11107,575.238954,1656.964271,341.6983,873.4626,0.851595293588347,-0.0862614502011942
11109,614.749134,2155.938822,344.4736,1111.3815,0.882385985701793,0.478375284341812
11111,710.671071,2305.150724,391.1491,1234.0834,0.863639682600772,0.131337665938127
11113,597.384166,1912.804881,321.6825,1075.3867,0.880820872063927,0.124785402208655
11118,804.837,2478.507736,385.3462,1187.1556,0.904619875921819,0.278525219649219
11120,679.989709,1979.142961,338.7548,945.6204,0.71575305844676,0.187238201265645
11121,871.979917,2567.283696,451.4488,1311.4554,0.805748104740632,0.378693569925349
11124,732.938228,2152.743863,367.0124,1143.1713,0.808344488365393,0.246586575860514
11128,404.930567,1305.201724,253.4774,631.3387,0.674581463939671,0.281266552770301
11132,548.386665,1409.342754,312.5997,745.7147,0.79343082196157,0.320746025921152
11138,620.504938,1638.038407,352.2108,922.8293,0.648841906688691,0.39941242961876
11139,556.508202,1635.160505,326.1398,822.498,0.843278263184119,0.295847599767373
11140,509.852045,1626.624355,285.099,867.9961,0.892973232359554,0.110528079099818
11147,541.216299,1573.602669,308.8993,863.2865,0.777704512694708,0.0657163011905331
11152,708.963841,2319.369511,341.0255,1105.4945,0.89920349518267,0.578950776491552
11153,743.766944,2446.558146,339.764,1222.1412,0.876273627261909,0.378442914420766
11155,630.333705,1897.025198,327.8218,995.0712,0.842032423888907,0.479824722882417
11156,597.091498,1903.439505,295.5274,932.4167,0.835799221399281,0.200849538027907
11157,788.593926,2330.247005,387.2805,1208.1806,0.808745465657665,0.352226135255454
11165,914.026553,2634.914393,439.0861,1198.9296,0.834935965212283,0.383148045899433
11167,681.965218,2189.64442,345.3146,1109.7836,0.873802338764682,0.115082096102386
11173,746.157066,2262.908976,398.2135,1213.8994,0.874322391359953,0.207126471719946
11175,412.735047,1717.180712,257.4301,819.3022,0.843169722655261,0.210936989965541
11176,625.748573,1857.539407,346.3238,986.1566,0.613617796165201,0.055269607715301
11179,1067.628475,3066.624082,549.9299,1529.8631,0.769818272091537,0.117980598416585
11181,730.621273,2250.543753,366.4237,1185.5577,0.865878263831886,0.342388231804178
11183,237.865917,1950.534664,172.9937,820.3955,0.91115955371318,0.0417562480971256
11184,561.67867,1639.745637,300.0688,849.8305,0.888576252125308,-0.0749709028011272
11185,911.807154,2638.377631,427.5644,1098.1778,0.85203119464559,0.342139502982582
11186,876.565049,2509.042764,438.2451,1067.3972,0.63989274552756,0.176518068557695
11188,958.780368,2824.97787,446.1505,1202.8823,0.866520177626641,0.384166895901353
11191,424.588101,1424.195655,253.8138,794.4927,0.877232441722709,-0.00646274959841353
11196,713.061193,2108.941219,366.2555,982.7085,0.915003890358159,0.474041201860975
11200,868.297178,2537.407171,441.1886,1190.6878,0.836010964060916,0.615984301389003
11206,974.316161,2625.695351,457.0835,1121.5576,0.782929007484217,0.433243565726911
11208,830.835674,2035.481551,411.1649,992.8005,0.735402712016742,0.366784236887027
11209,895.759192,1959.485427,417.977,934.0146,0.779149416345084,0.0198430771813831
11210,622.724337,1978.92346,323.4486,966.0567,0.925342409154281,0.0418204003678349
11212,1025.996452,3115.304526,491.3122,1073.4524,0.821090815276167,0.160237339009804
11214,450.586775,1581.748595,267.3539,754.0406,0.698425332833558,0.239743759565436
11221,949.024768,2996.578874,539.8379,1510.6042,0.809201658163466,0.196111135445432
11222,745.010783,2239.715037,414.613,1192.4539,0.821503076503024,0.177404171736483
11223,719.158443,1813.053871,408.6419,986.1566,0.834790489987927,0.549161730467066
11224,668.331767,1798.93264,395.0177,1002.3038,0.810252731036788,0.286390340367324
11230,1139.649192,3410.240703,528.2321,1560.9801,0.826302802566945,0.0829647347475302
11237,308.03307,2030.750085,188.2158,817.1156,0.927202781070971,0.498529325519447
11242,789.008539,2309.589522,374.5814,1087.9176,0.767885209252776,0.297311668141155
11243,790.984048,2200.985305,422.2661,1091.5339,0.805729523697545,0.138711215442523
11245,842.420449,2348.075364,450.4396,1180.5958,0.913123553463195,0.0642322306899865
11250,726.426365,2047.676051,361.63,980.3537,0.820531936302918,0.42077149343952
11252,792.325443,2140.598141,399.5591,895.4968,0.779215530222809,0.583132570979867
11257,590.774747,1570.16382,318.1503,788.6057,0.746370109457546,0.466515624220724
11258,731.401721,2127.647582,352.9677,985.3156,0.827717732514376,0.368134042813243
11264,528.314518,1579.651141,268.8677,853.4468,0.69329634872893,0.102131003934721
11271,522.65627,1699.108463,294.0977,922.8293,0.856271101739315,0.213643618404807
11272,695.281612,1799.200919,338.3343,878.845,0.829082537978801,0.088149645687833
11276,662.185739,1412.001155,359.1911,751.2653,0.813766073065937,-0.117391078309474
11278,334.348801,3837.096981,299.4801,1250.2306,0.976397801875274,-0.237017682757873
11281,1090.749247,3174.252739,471.5487,1428.3544,0.779648016868559,0.0864176835098256
11282,495.291812,1707.278778,281.2304,841.6728,0.848067441168326,0.412336561686224
11289,585.604279,1618.990598,307.1332,837.8883,0.773839385105557,0.0957068547661035
11291,791.252327,2107.404712,372.8994,1062.6035,0.884933337773202,0.232303802325139
11293,989.754398,2770.614789,424.2845,1303.55,0.702667115475789,0.106817260822827
11294,661.795515,1739.960038,350.8652,914.2511,0.6880181524749,0.777336776154941
11300,391.809285,1850.783654,242.1239,813.247,0.866432863019309,0.0469649504349943
11309,999.21733,2801.783931,479.1177,1334.8352,0.877408789908652,0.436118418447756
11312,636.235843,2039.822793,338.6707,1017.8623,0.882386233628539,0.36996882052169
11313,659.283448,1943.339909,331.354,976.9056,0.881356668790109,0.476278564700362
11314,756.351668,2221.008674,386.1031,1117.8572,0.788046443326521,0.117249568865726
11315,578.580247,1882.196686,313.6089,948.9844,0.887601415160787,0.349627257012721
11320,443.074963,1490.923959,281.3986,895.7491,0.873956507069453,0.235433109918109
11321,854.224725,2553.552689,477.6039,1239.7181,0.795094027825427,0.309647901362885
11322,662.527185,2066.845805,375.927,1100.7008,0.841346441534301,0.183073505425477
11323,534.899548,1760.763855,305.8717,887.7596,0.805582480266408,0.21839064177741
11324,678.98976,1951.900448,365.6668,1015.5075,0.721743822053106,0.197442850768589
11327,432.831583,1417.635014,257.5983,785.5781,0.863438610210859,0.395609817114023
11332,717.451213,2165.548088,332.2791,965.6362,0.914462383698063,0.473639828250909
11334,622.870671,2095.551658,331.6063,1098.5983,0.831163010750503,0.12683884529145
11336,683.86756,2139.329913,334.9703,1188.5012,0.892960953429768,0.0567778744154785
11338,589.506519,1779.372662,294.0136,851.092,0.765106957729076,0.329134099339951
11344,381.322015,2201.473085,233.9662,846.7188,0.949827386844392,0.555055071163902
11347,826.762711,2209.594622,447.6643,1165.0373,0.834449121429478,0.103513215832608
11352,626.114408,1808.590684,352.0426,997.7624,0.84542415556512,0.111192927577469
11358,643.357431,1652.940086,343.8849,839.8226,0.722785082104865,0.263249409486387
11359,942.025125,2754.957051,461.7931,1407.4976,0.89742059680914,0.184967842982892
11365,556.044811,1795.713292,308.4788,1019.6284,0.69322265316204,-0.0343280068306142
11370,587.506621,1702.83998,352.2949,975.9805,0.806268901434803,0.422420870271321
11374,884.759753,2208.814174,438.2451,1095.9912,0.798994858690203,0.0698026717885638
11392,768.960781,2298.516916,377.2726,1186.8192,0.825285050467054,0.402305600223082
11394,978.267179,2939.435447,461.9613,1424.9063,0.82105323049312,0.0516723543802187
11401,710.20768,2100.331902,356.2476,1051.4182,0.81083847013772,0.491464163682703
11405,655.625098,1996.922542,371.4697,1050.3249,0.836344647471829,0.338274789074364
11407,552.65474,3876.607161,532.1848,1550.0471,0.970471166939362,0.471569339861982
11409,769.741229,2443.558299,437.9087,1314.2307,0.887006037033349,0.134239963700769
11412,336.665756,1908.341694,211.932,834.0197,0.858069963734248,0.396717590420771
11415,366.32278,2003.483183,218.9123,775.2338,0.883896121724237,0.411523228217223
11426,468.585857,1965.314398,257.1778,843.2707,0.884376026209506,0.390146006156968
11430,627.089968,1672.622009,337.6615,879.7701,0.744375310965677,-0.000646874651105134
11431,720.573005,2029.311134,395.0177,1040.5693,0.849780659503046,0.226707388952871
11436,897.612756,2536.285277,435.2175,1261.1636,0.791004619649641,0.124744191200279
11439,397.613867,1290.324434,248.8519,728.7265,0.865843014704817,0.393792949564583
11442,429.49029,1212.596691,256.9255,692.3953,0.770088912714638,0.273351018720209
11443,540.801686,1496.801708,303.0123,858.9974,0.731009368266129,0.0674187477997312
11444,576.116958,1665.7687,333.9611,955.0396,0.824330561742474,0.310097528992668
11445,613.188238,1954.558849,361.3777,1105.5786,0.904033726773575,0.269217966591779
11446,666.502592,1786.518639,391.7378,1010.041,0.8809753621503,0.231280744984688
11453,899.978489,2587.746067,443.207,1352.2439,0.807467323402828,0.18461667761667
11457,621.626832,1787.933201,369.6195,983.7177,0.742522416981774,0.193177501887635
11458,509.656933,1731.082442,292.4157,897.0106,0.958346755132457,0.34469301250885
11460,249.816527,1865.392665,172.6573,792.1379,0.953868863569459,0.3755875341023
11472,625.212015,1853.417666,325.8034,951.7597,0.72810073977999,0.262714010979831
11476,983.925427,2697.008787,463.8115,1404.3859,0.70600605312629,0.144012593766972
11479,1007.436423,3146.473668,531.9325,1651.5558,0.834942966714704,0.145322988096855
11488,354.933117,4011.039329,298.1345,1392.2755,0.98018275102559,0.137772019863721
11489,332.983017,3757.686397,277.1095,1302.0362,0.986323503997026,-0.0818246619873316
11490,903.246615,2703.715762,431.0125,1366.3727,0.855033956619085,0.219876081410097
11504,534.045933,1783.104179,309.9085,1032.748,0.826784427292471,0.237778310443231
11505,837.567038,2398.41426,464.232,1271.9284,0.831703640338776,0.132131271978767
11510,616.992922,1823.394807,356.8363,1007.7703,0.825103048498353,0.228813852540421
11512,681.745717,2193.888106,364.4053,1092.6272,0.925104000262193,0.288737621088484
11513,1161.16029,3574.45184,493.1624,1501.185,0.76814014391603,0.200886125261684
11515,773.37519,2547.772496,375.7588,1229.8784,0.786043117207825,0.245045817901054
11517,781.301615,2219.764835,371.5538,1185.3895,0.846970681873795,-0.123481926799981
